orderId,time,symbol,side,price,executedQty,buyorderid,pnlperc,pnlusd
606678593,2022-11-19 07:00:40.339,SHIBBUSD,BUY,9.04e-06,11001939.00,0,0,0
606688310,2022-11-19 08:00:21.657,SHIBBUSD,SELL,9.01e-06,11001939.00,606678593,-0.33,-0.33005817000000093
331230538,2022-11-19 09:00:17.837,SUSHIBUSD,SELL,1.185,82.70000000,331176940,-1.17,-1.1577999999999946
153739880,2022-11-19 10:00:26.588,LITBUSD,BUY,0.716,153.60000000,0,0,0
153742170,2022-11-19 11:00:11.137,LITBUSD,SELL,0.70926367,153.60000000,153739880,-0.94,-1.0347002879999962
148034250,2022-11-19 11:00:16.718,OPBUSD,SELL,0.891,114.42000000,147598294,-3.05,-3.2037600000000026
148049858,2022-11-19 13:00:32.985,OPBUSD,BUY,0.896,121.96000000,0,0,0
148058138,2022-11-19 14:00:09.889,OPBUSD,SELL,0.894,121.96000000,148049858,-0.22,-0.2439199999999886
10054096,2022-11-19 15:00:33.018,PAXGBUSD,BUY,1742.0,0.06270000,0,0,0
939004253,2022-11-19 16:00:20.915,DOGEBUSD,BUY,0.08419,1301.00000000,0,0,0
153756894,2022-11-19 16:00:26.386,LITBUSD,BUY,0.72,144.50000000,0,0,0
606853536,2022-11-19 20:00:39.363,SHIBBUSD,BUY,9.13e-06,10830005.00,0,0,0
606865877,2022-11-19 21:00:22.280,SHIBBUSD,SELL,9.1e-06,10830005.00,606853536,-0.33,-0.32490015000000483
7162433227,2022-11-19 21:00:27.642,BTCBUSD,BUY,16616.96,0.00594000,0,0.0,0.0
148155447,2022-11-19 21:00:36.041,OPBUSD,BUY,0.918,102.31000000,0,0.0,0.0
1038030463,2022-11-19 21:00:40.951,XRPBUSD,BUY,0.3827,233.00000000,0,0.0,0.0
606871025,2022-11-19 22:00:39.674,SHIBBUSD,BUY,9.16e-06,9254582.00,0,0,0
606880545,2022-11-19 23:00:20.665,SHIBBUSD,SELL,9.13e-06,9254582.00,606871025,-0.33,-0.277637459999994
6298832720,2022-11-19 23:00:26.361,ETHBUSD,BUY,1223.36,0.06920000,0,0.0,0.0
6299098908,2022-11-20 00:00:16.392,ETHBUSD,SELL,1215.95,0.06920000,6298832720,-0.61,-0.5127719999999982
606894651,2022-11-20 00:01:22.285,SHIBBUSD,BUY,9.15e-06,8797365.00,0,0.0,0.0
6299301788,2022-11-20 01:00:27.787,ETHBUSD,BUY,1223.13,0.06250000,0,0,0
313596118,2022-11-20 03:00:11.858,CHZBUSD,SELL,0.2304,670.00000000,299058750,13.05,17.6182
153797988,2022-11-20 07:00:14.055,LITBUSD,SELL,0.719,144.50000000,153756894,-0.14,-0.14449999999999363
33243044,2022-11-20 08:00:07.040,BNXBUSD,SELL,153.9,0.76100000,33150263,0.79,0.9132000000000176
564362912,2022-11-20 08:00:21.713,ATOMBUSD,BUY,9.993627,8.74000000,0,0.0,0.0
153801052,2022-11-20 08:00:26.491,LITBUSD,BUY,0.723,114.80000000,0,0.0,0.0
331613647,2022-11-20 08:00:36.945,SUSHIBUSD,BUY,1.234,60.50000000,0,0.0,0.0
564404018,2022-11-20 09:00:05.329,ATOMBUSD,SELL,9.856,8.74000000,564362912,-1.38,-1.2028599799999995
7169295495,2022-11-20 09:00:11.737,BTCBUSD,SELL,16590.91,0.00594000,7162433227,-0.16,-0.15473699999999724
940166263,2022-11-20 09:00:15.995,DOGEBUSD,SELL,0.08353,1301.00000000,939004253,-0.78,-0.8586600000000004
6300756727,2022-11-20 09:00:20.280,ETHBUSD,SELL,1205.31,0.06250000,6299301788,-1.46,-1.1137500000000102
153807524,2022-11-20 09:00:24.266,LITBUSD,SELL,0.709,114.80000000,153801052,-1.94,-1.607200000000006
331664696,2022-11-20 12:00:14.730,SUSHIBUSD,SELL,1.18,60.50000000,331613647,-4.38,-3.266999999999996
607061962,2022-11-20 12:00:22.109,SHIBBUSD,SELL,8.9e-06,8797365.00,606894651,-2.73,-2.1993412500000034
1477529698,2022-11-20 14:00:06.590,BNBBUSD,SELL,269.3,0.40600000,1475552417,-1.64,-6.207799999999992
1039507807,2022-11-20 14:00:19.347,XRPBUSD,SELL,0.3738,233.00000000,1038030463,-2.33,-2.0737000000000023
33258414,2022-11-20 17:00:18.250,BNXBUSD,BUY,156.3,0.75900000,0,0,0
148485324,2022-11-20 18:00:10.889,OPBUSD,SELL,0.88,102.31000000,148155447,-4.14,-3.8877799999999922
10071795,2022-11-20 18:00:14.179,PAXGBUSD,SELL,1740.0,0.06270000,10054096,-0.11,-0.12539999999999907
67227627,2022-11-20 22:00:08.549,QNTBUSD,SELL,107.5,1.25600000,66560577,-6.85,-9.92240000000001
33267427,2022-11-20 23:00:04.358,BNXBUSD,SELL,154.2,0.75900000,33258414,-1.34,-1.5939000000000192
33268939,2022-11-21 00:00:16.195,BNXBUSD,BUY,154.8,0.91500000,0,0,0
33272741,2022-11-21 02:00:05.624,BNXBUSD,SELL,154.3,0.91500000,33268939,-0.32,-0.45750000000001023
84849679,2022-11-21 09:00:06.441,PHABUSD,SELL,0.15165517,783.00000000,84081468,-5.22,-6.534001889999999
33293466,2022-11-21 12:00:12.427,BNXBUSD,BUY,156.2,1.20400000,0,0,0
943909355,2022-11-21 13:00:19.445,DOGEBUSD,BUY,0.07621,2345.00000000,0,0,0
602577902,2022-11-21 14:00:32.858,LTCBUSD,BUY,60.98,2.78400000,0,0,0
944384886,2022-11-21 17:00:07.566,DOGEBUSD,SELL,0.07549,2342.00000000,943909355,-0.94,-1.9148699999999792
12596882,2022-11-21 17:00:36.703,GMXBUSD,BUY,42.89,3.78000000,0,0.0,0.0
10099500,2022-11-21 19:00:27.633,PAXGBUSD,BUY,1747.0,0.08810000,0,0,0
10100713,2022-11-21 20:00:06.392,PAXGBUSD,SELL,1732.0,0.08800000,10099500,-0.86,-1.4946999999999946
12637598,2022-11-21 23:00:10.422,GMXBUSD,SELL,40.21,3.77600000,12596882,-6.25,-10.291240000000016
945585344,2022-11-22 03:00:15.564,DOGEBUSD,BUY,0.07542,2242.00000000,0,0,0
946183022,2022-11-22 09:00:07.634,DOGEBUSD,SELL,0.07381,2240.00000000,945585344,-2.13,-3.7572400000000243
1043735767,2022-11-22 11:00:37.343,XRPBUSD,BUY,0.3621,466.00000000,0,0,0
946789276,2022-11-22 14:00:14.906,DOGEBUSD,BUY,0.07908,2029.00000000,0,0,0
149226931,2022-11-22 14:00:24.287,OPBUSD,BUY,0.872,174.87000000,0,0,0
62047750,2022-11-22 15:00:28.027,MDXBUSD,BUY,0.0843,1718.40000000,0,0,0
7218867155,2022-11-22 16:00:17.362,BTCBUSD,BUY,16222.3,0.00848000,0,0,0
154077848,2022-11-22 16:00:23.174,LITBUSD,BUY,0.675,184.00000000,0,0,0
819630064,2022-11-22 16:00:26.113,MATICBUSD,BUY,0.8577,137.50000000,0,0,0
7219856838,2022-11-22 17:00:08.939,BTCBUSD,SELL,16157.93,0.00848000,7218867155,-0.4,-0.545857600000005
154085220,2022-11-22 17:00:15.913,LITBUSD,SELL,0.671,183.80000000,154077848,-0.59,-0.8701999999999828
62071191,2022-11-22 19:00:10.981,MDXBUSD,SELL,0.0834,1718.40000000,62047750,-1.07,-1.5465599999999995
154095528,2022-11-22 20:00:23.913,LITBUSD,BUY,0.672,216.50000000,0,0,0
62074498,2022-11-22 20:00:26.107,MDXBUSD,BUY,0.0835,1655.30000000,0,0,0
62077390,2022-11-22 21:00:15.135,MDXBUSD,SELL,0.08314495,1653.70000000,62074498,-0.43,-0.7207461850000243
33392292,2022-11-22 22:00:09.298,BNXBUSD,SELL,147.5,1.20400000,33293466,-5.57,-10.474799999999988
567394572,2022-11-22 23:00:16.652,ATOMBUSD,BUY,9.506,14.77000000,0,0,0
7224686643,2022-11-22 23:00:22.319,BTCBUSD,BUY,16158.92,0.00825000,0,0,0
62084779,2022-11-22 23:00:30.305,MDXBUSD,BUY,0.0841,1507.70000000,0,0,0
947766502,2022-11-23 01:00:08.814,DOGEBUSD,SELL,0.07821,2027.00000000,946789276,-1.1,-1.9216499999999996
1481096980,2022-11-23 01:00:21.368,BNBBUSD,BUY,265.8,0.43900000,0,0.0,0.0
947828173,2022-11-23 02:00:21.369,DOGEBUSD,BUY,0.07782,1427.00000000,0,0,0
6323365101,2022-11-23 03:00:24.946,ETHBUSD,BUY,1162.08,0.09080000,0,0,0
188384202,2022-11-23 04:00:26.495,MASKBUSD,BUY,2.817,33.80000000,0,0,0
313733430,2022-11-23 07:00:37.877,UNIBUSD,BUY,5.47,15.71000000,0,0,0
608459719,2022-11-23 08:00:33.070,SHIBBUSD,BUY,9.01e-06,9141271.00,0,0,0
254699295,2022-11-23 11:00:34.849,SFPBUSD,BUY,0.5102,145.00000000,0,0,0
949025361,2022-11-23 14:00:12.705,DOGEBUSD,SELL,0.07955,1427.00000000,947828173,2.22,2.4687100000000015
293376712,2022-11-23 14:00:40.043,DYDXBUSD,BUY,1.937,35.85000000,0,0.0,0.0
140399228,2022-11-23 19:00:36.071,TWTBUSD,BUY,2.1337,35.00000000,0,0,0
138763359,2022-11-23 20:00:40.301,PEOPLEBUSD,BUY,0.02361224,2769.00000000,0,0,0
132599961,2022-11-23 21:00:34.923,LAZIOBUSD,BUY,5.71232567,10.87000000,0,0,0
132614852,2022-11-23 22:00:27.258,LAZIOBUSD,SELL,5.68441665,10.87000000,132599961,-0.49,-0.303371047400006
174772233,2022-11-23 23:00:39.586,BANDBUSD,BUY,1.666,37.20000000,0,0,0
